created_at,customer_id,customer_gmv,customer_category,customer_group
2023-11-29,1037,60,home,10
2023-11-29,1039,64,home,50+
2023-11-29,1041,20,food,10
2023-11-29,1052,124,food,50+
2023-11-29,1054,88,books,25
2023-11-29,1060,40,books,5
2023-11-29,1061,32,books,50
2023-11-29,1070,48,hobby,50+
2023-11-29,1072,20,home,10
2023-11-29,1077,100,home,10
2023-11-29,1086,52,home,25
2023-11-29,1104,84,home,10
2023-11-29,1107,56,food,5
2023-11-29,1112,16,home,50+
2023-11-29,1168,68,food,50
2023-11-29,1187,24,books,10
2023-11-29,1199,28,food,50+
2023-11-29,1209,88,food,10
2023-11-30,2,16,home,25
2023-11-30,3,60,books,5
2023-11-30,5,104,home,50
2023-11-30,6,80,books,50
2023-11-30,8,64,hobby,10
2023-11-30,10,28,hobby,5
2023-11-30,13,56,home,50
2023-11-30,14,60,books,50
2023-11-30,15,56,home,50
2023-11-30,17,40,books,10
2023-11-30,18,48,home,10
2023-11-30,20,112,home,25
2023-11-30,21,28,food,50
2023-11-30,26,64,books,5
2023-11-30,31,28,food,10
2023-11-30,37,72,hobby,5
2023-11-30,39,92,hobby,50+
2023-11-30,43,124,books,10
2023-11-30,46,60,books,10
2023-11-30,49,100,hobby,50
2023-11-30,54,76,books,10
2023-11-30,59,88,home,25
2023-11-30,60,56,books,25
2023-11-30,64,80,books,5
2023-11-30,66,36,home,10
2023-11-30,72,48,books,10
2023-11-30,75,36,food,10
2023-11-30,78,72,books,50
2023-11-30,81,72,home,10
2023-11-30,84,96,food,50+
2023-11-30,85,80,food,5
2023-11-30,86,124,home,50
2023-11-30,95,56,home,10
2023-11-30,98,124,hobby,50
2023-11-30,100,92,books,50+
2023-11-30,105,36,books,50
2023-11-30,108,76,books,25
2023-11-30,113,120,books,10
2023-11-30,121,104,books,5
2023-11-30,123,96,books,25
2023-11-30,129,4,home,50+
2023-11-30,139,36,books,50
2023-11-30,141,76,books,50
2023-11-30,142,20,home,25
2023-11-30,143,48,hobby,10
2023-11-30,144,164,hobby,5
2023-11-30,145,64,food,50
2023-11-30,146,44,books,5
2023-11-30,151,8,hobby,25
2023-11-30,156,68,food,50
2023-11-30,157,72,food,5
2023-11-30,160,72,food,25
2023-11-30,163,80,books,50+
2023-11-30,166,120,food,5
2023-11-30,168,132,books,5
2023-11-30,177,44,books,50+
2023-11-30,183,80,books,10
2023-11-30,187,52,food,25
2023-11-30,188,88,hobby,25
2023-11-30,190,92,home,25
2023-11-30,191,36,books,50
2023-11-30,193,84,food,50
2023-11-30,198,92,food,50+
2023-11-30,214,68,books,10
2023-11-30,220,44,home,50
2023-11-30,222,64,food,50+
2023-11-30,229,32,food,50+
2023-11-30,239,44,food,10
2023-11-30,241,36,food,5
2023-11-30,247,56,hobby,10
2023-11-30,253,60,books,50
2023-11-30,255,40,food,50
2023-11-30,259,20,food,50+
2023-11-30,260,136,hobby,5
2023-11-30,264,84,home,25
2023-11-30,268,120,hobby,5
2023-11-30,270,128,books,50+
2023-11-30,272,44,books,5
2023-11-30,273,40,books,50+
2023-11-30,274,72,hobby,25
2023-11-30,275,4,home,5
2023-11-30,277,60,books,50+
2023-11-30,279,64,books,5
2023-11-30,286,4,food,10
2023-11-30,288,40,food,5
2023-11-30,292,80,home,5
2023-11-30,293,12,food,50+
2023-11-30,296,84,hobby,5
2023-11-30,298,16,home,10
2023-11-30,300,32,home,10
2023-11-30,301,32,books,25
2023-11-30,302,52,hobby,50+
2023-11-30,303,48,food,5
2023-11-30,304,44,books,10
2023-11-30,305,92,hobby,50
2023-11-30,309,60,food,50+
2023-11-30,310,4,home,25
2023-11-30,315,20,books,10
2023-11-30,318,92,food,5
2023-11-30,322,124,books,25
2023-11-30,323,72,food,50+
2023-11-30,328,64,books,25
2023-11-30,329,16,hobby,5
2023-11-30,332,24,home,5
2023-11-30,334,60,home,5
2023-11-30,335,84,books,50+
2023-11-30,336,72,food,50
2023-11-30,338,24,books,25
2023-11-30,339,48,food,5
2023-11-30,345,52,food,10
2023-11-30,348,36,books,25
2023-11-30,349,36,books,50
2023-11-30,350,100,food,50
2023-11-30,351,52,hobby,50
2023-11-30,354,64,hobby,10
2023-11-30,356,16,home,10
2023-11-30,360,28,home,50+
2023-11-30,364,112,home,25
2023-11-30,366,88,books,5
2023-11-30,369,72,hobby,50+
2023-11-30,372,60,books,50+
2023-11-30,373,128,home,10
2023-11-30,376,44,books,50+
2023-11-30,386,72,hobby,10
2023-11-30,392,32,hobby,5
2023-11-30,396,80,food,10
2023-11-30,397,92,hobby,50+
2023-11-30,401,36,books,50
2023-11-30,404,32,hobby,25
2023-11-30,407,44,home,25
2023-11-30,416,40,home,25
2023-11-30,419,92,hobby,25
2023-11-30,422,92,books,50
2023-11-30,425,48,books,25
2023-11-30,427,48,food,50+
2023-11-30,434,32,food,5
2023-11-30,436,40,food,10
2023-11-30,439,116,home,10
2023-11-30,443,68,books,50
2023-11-30,445,20,home,25
2023-11-30,447,88,food,25
2023-11-30,450,24,food,10
2023-11-30,451,56,home,50+
2023-11-30,452,64,books,10
2023-11-30,454,80,books,10
2023-11-30,455,20,food,50
2023-11-30,462,32,books,5
2023-11-30,463,88,hobby,50
2023-11-30,464,36,hobby,10
2023-11-30,468,60,food,25
2023-11-30,470,92,hobby,50
2023-11-30,471,20,home,50
2023-11-30,479,124,hobby,5
2023-11-30,483,96,hobby,50
2023-11-30,486,76,food,50+
2023-11-30,488,28,home,10
2023-11-30,492,56,hobby,5
2023-11-30,493,40,hobby,50
2023-11-30,495,52,food,10
2023-11-30,502,24,hobby,50
2023-11-30,504,68,books,50+
2023-11-30,505,84,food,50
2023-11-30,507,12,food,50+
2023-11-30,513,72,books,5
2023-11-30,515,72,hobby,10
2023-11-30,522,40,hobby,25
2023-11-30,526,52,home,25
2023-11-30,533,48,food,50
2023-11-30,538,16,books,5
2023-11-30,539,76,books,50
2023-11-30,543,40,food,25
2023-11-30,548,52,hobby,25
2023-11-30,550,56,hobby,50
2023-11-30,551,24,home,25
2023-11-30,555,228,food,50+
2023-11-30,561,48,books,25
2023-11-30,565,96,hobby,5
2023-11-30,568,8,books,50
2023-11-30,574,48,hobby,50+
2023-11-30,576,80,food,10
2023-11-30,577,20,food,25
2023-11-30,579,100,home,5
2023-11-30,581,96,home,25
2023-11-30,583,80,food,25
2023-11-30,584,28,food,50
2023-11-30,585,68,books,10
2023-11-30,587,160,books,25
2023-11-30,591,220,hobby,50
2023-11-30,594,24,food,50+
2023-11-30,595,96,food,5
2023-11-30,596,44,hobby,25
2023-11-30,597,20,food,5
2023-11-30,599,76,home,5
2023-11-30,603,80,food,25
2023-11-30,605,40,home,5
2023-11-30,608,104,food,50+
2023-11-30,613,80,home,5
2023-11-30,617,64,food,25
2023-11-30,618,108,hobby,5
2023-11-30,622,40,food,5
2023-11-30,625,104,food,50
2023-11-30,632,128,food,25
2023-11-30,637,32,books,5
2023-11-30,639,4,hobby,50
2023-11-30,640,24,hobby,50+
2023-11-30,641,52,hobby,50
2023-11-30,642,64,books,25
2023-11-30,644,32,books,50
2023-11-30,645,12,hobby,10
2023-11-30,647,48,hobby,50
2023-11-30,653,48,hobby,10
2023-11-30,659,28,hobby,50+
2023-11-30,663,84,books,50
2023-11-30,669,52,books,25
2023-11-30,670,56,books,25
2023-11-30,673,176,home,50+
2023-11-30,674,96,books,5
2023-11-30,675,28,hobby,5
2023-11-30,679,60,hobby,50
2023-11-30,682,56,hobby,25
2023-11-30,684,52,books,10
2023-11-30,685,52,food,25
2023-11-30,698,16,food,50+
2023-11-30,700,60,hobby,25
2023-11-30,706,56,food,25
2023-11-30,711,36,hobby,5
2023-11-30,713,48,home,25
2023-11-30,715,16,home,25
2023-11-30,716,60,home,5
2023-11-30,721,28,books,25
2023-11-30,727,36,home,25
2023-11-30,731,40,books,50+
2023-11-30,732,132,books,50
2023-11-30,734,24,books,10
2023-11-30,741,112,books,50+
2023-11-30,742,52,books,50+
2023-11-30,745,28,books,10
2023-11-30,748,36,books,10
2023-11-30,750,60,books,5
2023-11-30,754,40,hobby,25
2023-11-30,756,80,home,50
2023-11-30,758,36,home,25
2023-11-30,765,60,food,25
2023-11-30,769,60,home,50+
2023-11-30,778,52,hobby,50+
2023-11-30,779,124,home,5
2023-11-30,784,72,food,50
2023-11-30,788,40,home,50+
2023-11-30,789,36,books,25
2023-11-30,802,36,books,5
2023-11-30,803,40,home,25
2023-11-30,804,16,hobby,50+
2023-11-30,805,100,hobby,5
2023-11-30,812,92,hobby,50
2023-11-30,813,32,books,50
2023-11-30,814,72,hobby,50
2023-11-30,819,24,food,50+
2023-11-30,821,52,hobby,50
2023-11-30,822,20,home,50+
2023-11-30,833,64,books,5
2023-11-30,835,28,hobby,10
2023-11-30,836,64,hobby,50+
2023-11-30,838,8,home,5
2023-11-30,839,84,hobby,50+
2023-11-30,841,68,hobby,25
2023-11-30,843,52,hobby,10
2023-11-30,844,36,books,50+
2023-11-30,845,104,books,25
2023-11-30,847,8,food,50+
2023-11-30,849,32,books,50
2023-11-30,854,108,hobby,5
2023-11-30,855,28,books,50+
2023-11-30,856,36,food,5
2023-11-30,857,80,home,50
2023-11-30,858,64,home,10
2023-11-30,860,20,home,50
2023-11-30,862,112,hobby,10
2023-11-30,865,68,hobby,25
2023-11-30,872,88,hobby,50
2023-11-30,873,4,hobby,5
2023-11-30,875,28,hobby,10
2023-11-30,876,56,home,25
2023-11-30,878,4,books,50
2023-11-30,880,48,hobby,5
2023-11-30,882,12,food,25
2023-11-30,883,76,home,25
2023-11-30,886,32,home,10
2023-11-30,892,16,home,5
2023-11-30,900,8,hobby,50
2023-11-30,907,48,books,10
2023-11-30,916,80,books,50+
2023-11-30,920,20,food,5
2023-11-30,922,32,food,10
2023-11-30,926,56,books,25
2023-11-30,927,36,home,50
2023-11-30,932,60,hobby,50
2023-11-30,933,44,home,10
2023-11-30,938,68,hobby,10
2023-11-30,939,92,books,5
2023-11-30,941,44,hobby,50
2023-11-30,942,8,home,10
2023-11-30,944,36,home,50+
2023-11-30,955,116,hobby,10
2023-11-30,956,36,hobby,50
2023-11-30,958,84,food,10
2023-11-30,959,124,food,10
2023-11-30,963,92,hobby,10
2023-11-30,964,92,home,50+
2023-11-30,981,28,hobby,25
2023-11-30,982,24,home,5
2023-11-30,986,44,hobby,5
2023-11-30,988,28,hobby,5
2023-11-30,994,56,books,50
2023-11-30,996,104,home,50+
2023-11-30,997,72,books,50
2023-11-30,1003,104,home,5
2023-11-30,1006,32,food,10
2023-11-30,1008,36,food,25
2023-11-30,1010,100,food,10
2023-11-30,1012,16,home,50+
2023-11-30,1014,12,hobby,5
2023-11-30,1015,20,books,50
2023-11-30,1031,92,home,25
2023-11-30,1037,60,books,25
2023-11-30,1039,64,books,50
2023-11-30,1041,20,hobby,50+
2023-11-30,1052,124,home,25
2023-11-30,1054,88,food,25
2023-11-30,1060,40,food,50+
2023-11-30,1061,32,home,5
2023-11-30,1070,48,home,50+
2023-11-30,1072,20,books,50
2023-11-30,1077,100,hobby,25
2023-11-30,1085,60,books,50
2023-11-30,1086,52,books,25
2023-11-30,1104,84,hobby,50+
2023-11-30,1107,56,food,50+
2023-11-30,1112,16,hobby,5
2023-11-30,1114,12,home,25
2023-11-30,1168,68,hobby,5
2023-11-30,1187,24,books,10
2023-11-30,1199,28,home,10
2023-11-30,1209,88,home,50
2023-12-01,2,16,food,50
2023-12-01,3,60,books,50
2023-12-01,5,104,home,10
2023-12-01,6,80,home,50
2023-12-01,8,64,books,25
2023-12-01,10,28,food,5
2023-12-01,13,56,food,50
2023-12-01,14,60,hobby,5
2023-12-01,15,56,food,5
2023-12-01,17,40,home,5
2023-12-01,18,48,home,10
2023-12-01,20,112,hobby,50
2023-12-01,21,28,books,5
2023-12-01,22,72,books,50
2023-12-01,26,64,books,10
2023-12-01,31,28,food,50+
2023-12-01,37,72,food,25
2023-12-01,39,92,books,25
2023-12-01,43,124,books,50
2023-12-01,46,60,hobby,50
2023-12-01,49,100,books,5
2023-12-01,54,76,books,25
2023-12-01,59,88,home,5
2023-12-01,60,56,home,10
2023-12-01,64,80,hobby,25
2023-12-01,66,36,books,10
2023-12-01,72,48,food,50
2023-12-01,75,36,hobby,25
2023-12-01,78,72,food,50
2023-12-01,81,72,home,50
2023-12-01,84,96,hobby,50
2023-12-01,85,80,home,10
2023-12-01,86,124,books,50+
2023-12-01,95,56,books,10
2023-12-01,98,124,home,25
2023-12-01,100,92,home,50+
2023-12-01,105,36,books,25
2023-12-01,108,76,home,5
2023-12-01,113,120,home,50+
2023-12-01,121,104,books,5
2023-12-01,123,96,home,25
2023-12-01,129,4,books,5
2023-12-01,139,36,food,50
2023-12-01,141,76,hobby,25
2023-12-01,142,20,food,25
2023-12-01,143,48,food,5
2023-12-01,144,164,hobby,10
2023-12-01,145,64,hobby,50+
2023-12-01,146,44,books,25
2023-12-01,151,8,food,10
2023-12-01,156,68,food,5
2023-12-01,157,72,home,25
2023-12-01,160,72,food,5
2023-12-01,163,80,hobby,25
2023-12-01,166,120,books,5
2023-12-01,168,132,home,25
2023-12-01,177,44,books,10
2023-12-01,183,80,hobby,50
2023-12-01,187,52,hobby,50+
2023-12-01,188,88,food,10
2023-12-01,190,92,home,10
2023-12-01,191,36,food,50
2023-12-01,193,84,books,50+
2023-12-01,198,92,hobby,5
2023-12-01,214,68,books,50
2023-12-01,220,44,food,25
2023-12-01,222,64,home,10
2023-12-01,229,32,food,50+
2023-12-01,239,44,hobby,25
2023-12-01,241,36,food,50
2023-12-01,247,56,home,50+
2023-12-01,253,60,hobby,25
2023-12-01,255,40,food,10
2023-12-01,257,16,hobby,50+
2023-12-01,259,72,hobby,25
2023-12-01,260,136,home,50
2023-12-01,264,84,food,50+
2023-12-01,268,120,food,50+
2023-12-01,270,128,food,5
2023-12-01,272,44,food,25
2023-12-01,273,40,books,50
2023-12-01,274,72,home,10
2023-12-01,275,4,hobby,5
2023-12-01,276,24,books,50
2023-12-01,277,60,books,50+
2023-12-01,279,64,food,50+
2023-12-01,286,4,food,50
2023-12-01,288,40,hobby,10
2023-12-01,292,80,books,50
2023-12-01,293,12,hobby,50
2023-12-01,296,84,home,50
2023-12-01,298,16,hobby,50+
2023-12-01,300,32,books,50
2023-12-01,301,32,hobby,50+
2023-12-01,302,52,hobby,5
2023-12-01,303,48,books,50
2023-12-01,304,44,home,25
2023-12-01,305,92,food,50+
2023-12-01,309,60,food,10
2023-12-01,310,4,books,25
2023-12-01,315,20,food,50
2023-12-01,318,92,hobby,25
2023-12-01,322,124,food,5
2023-12-01,323,72,hobby,50
2023-12-01,328,64,books,25
2023-12-01,329,16,hobby,10
2023-12-01,332,24,home,50+
2023-12-01,334,60,food,5
2023-12-01,335,84,hobby,25
2023-12-01,336,72,books,10
2023-12-01,338,24,books,10
2023-12-01,339,48,hobby,50
2023-12-01,345,52,food,25
2023-12-01,348,36,home,10
2023-12-01,349,36,home,25
2023-12-01,350,100,food,50+
2023-12-01,351,52,home,50+
2023-12-01,354,64,food,50
2023-12-01,356,16,books,50
2023-12-01,360,28,food,50
2023-12-01,364,112,home,10
2023-12-01,366,88,home,5
2023-12-01,369,72,books,50+
2023-12-01,372,60,hobby,50+
2023-12-01,373,128,food,25
2023-12-01,376,44,food,10
2023-12-01,386,144,hobby,50+
2023-12-01,392,32,food,50+
2023-12-01,396,80,home,50+
2023-12-01,397,92,home,50+
2023-12-01,401,36,books,10
2023-12-01,404,32,books,50
2023-12-01,407,44,hobby,50
2023-12-01,416,40,hobby,10
2023-12-01,419,92,books,50
2023-12-01,422,92,home,10
2023-12-01,425,48,books,10
2023-12-01,427,48,food,5
2023-12-01,434,32,food,25
2023-12-01,436,40,hobby,50+
2023-12-01,439,116,home,25
2023-12-01,443,68,home,5
2023-12-01,445,20,home,50+
2023-12-01,447,88,food,25
2023-12-01,450,24,books,5
2023-12-01,451,56,hobby,25
2023-12-01,452,64,books,50
2023-12-01,454,80,books,50+
2023-12-01,455,20,food,10
2023-12-01,462,32,home,50
2023-12-01,463,88,home,10
2023-12-01,464,36,books,50+
2023-12-01,468,60,food,10
2023-12-01,470,92,books,25
2023-12-01,471,20,books,50+
2023-12-01,479,124,books,5
2023-12-01,483,96,hobby,25
2023-12-01,486,76,books,10
2023-12-01,488,28,food,50
2023-12-01,492,56,food,50+
2023-12-01,493,40,books,5
2023-12-01,495,52,books,50
2023-12-01,502,24,food,50+
2023-12-01,504,68,food,50
2023-12-01,505,84,home,50+
2023-12-01,507,12,hobby,50
2023-12-01,513,72,hobby,5
2023-12-01,515,72,food,50
2023-12-01,522,40,hobby,50+
2023-12-01,526,52,food,50+
2023-12-01,533,48,food,5
2023-12-01,538,16,books,50
2023-12-01,539,76,hobby,10
2023-12-01,543,40,food,5
2023-12-01,548,52,home,50+
2023-12-01,550,56,food,25
2023-12-01,551,24,home,10
2023-12-01,555,228,home,50+
2023-12-01,561,48,home,5
2023-12-01,565,96,food,10
2023-12-01,568,8,books,25
2023-12-01,574,48,books,50
2023-12-01,576,80,home,10
2023-12-01,577,20,home,25
2023-12-01,579,100,hobby,25
2023-12-01,581,96,hobby,5
2023-12-01,583,80,home,50+
2023-12-01,584,28,hobby,25
2023-12-01,585,68,hobby,25
2023-12-01,587,160,hobby,10
2023-12-01,591,220,home,5
2023-12-01,594,24,books,50+
2023-12-01,595,96,books,25
2023-12-01,596,44,home,25
2023-12-01,597,20,hobby,10
2023-12-01,599,76,food,25
2023-12-01,602,16,hobby,25
2023-12-01,603,80,books,5
2023-12-01,605,40,home,10
2023-12-01,608,104,food,25
2023-12-01,613,80,home,25
2023-12-01,617,64,food,50+
2023-12-01,618,108,hobby,10
2023-12-01,622,40,books,5
2023-12-01,625,104,home,50
2023-12-01,632,128,hobby,50+
2023-12-01,637,32,books,50
2023-12-01,639,4,food,25
2023-12-01,640,24,hobby,10
2023-12-01,641,52,books,50
2023-12-01,642,64,books,25
2023-12-01,644,32,books,50
2023-12-01,645,12,home,5
2023-12-01,647,48,books,25
2023-12-01,653,48,home,25
2023-12-01,659,28,home,50
2023-12-01,663,84,home,50+
2023-12-01,669,52,home,50+
2023-12-01,670,56,hobby,25
2023-12-01,673,176,hobby,5
2023-12-01,674,96,hobby,50
2023-12-01,675,28,hobby,50
2023-12-01,679,60,home,10
2023-12-01,682,56,home,25
2023-12-01,684,52,food,25
2023-12-01,685,52,food,50+
2023-12-01,698,16,hobby,5
2023-12-01,700,60,home,50
2023-12-01,706,56,hobby,25
2023-12-01,711,36,food,50+
2023-12-01,713,48,home,50+
2023-12-01,715,16,home,10
2023-12-01,716,60,home,25
2023-12-01,721,28,hobby,50
2023-12-01,727,36,home,50
2023-12-01,731,40,home,5
2023-12-01,732,132,home,25
2023-12-01,734,24,hobby,25
2023-12-01,741,112,home,50
2023-12-01,742,52,food,50
2023-12-01,745,28,books,50+
2023-12-01,748,36,books,50+
2023-12-01,750,60,books,50+
2023-12-01,751,60,books,5
2023-12-01,754,40,home,25
2023-12-01,756,80,home,10
2023-12-01,758,36,home,25
2023-12-01,765,60,food,50
2023-12-01,769,60,books,5
2023-12-01,770,100,hobby,50
2023-12-01,778,52,books,50+
2023-12-01,779,124,food,5
2023-12-01,784,72,food,25
2023-12-01,788,40,home,25
2023-12-01,789,36,home,25
2023-12-01,802,36,hobby,10
2023-12-01,803,40,books,10
2023-12-01,804,16,books,50+
2023-12-01,805,100,home,10
2023-12-01,812,92,home,25
2023-12-01,813,32,food,5
2023-12-01,814,72,books,50
2023-12-01,819,24,food,5
2023-12-01,821,52,books,10
2023-12-01,822,20,food,10
2023-12-01,833,64,hobby,50+
2023-12-01,835,28,food,50
2023-12-01,836,64,food,10
2023-12-01,838,8,hobby,25
2023-12-01,839,84,books,5
2023-12-01,841,68,hobby,25
2023-12-01,843,52,food,50
2023-12-01,844,36,hobby,10
2023-12-01,845,104,food,50
2023-12-01,847,8,hobby,10
2023-12-01,849,32,home,50
2023-12-01,854,108,food,10
2023-12-01,855,28,books,5
2023-12-01,856,36,books,50
2023-12-01,857,80,hobby,50+
2023-12-01,858,64,books,25
2023-12-01,860,20,food,50+
2023-12-01,862,112,food,50+
2023-12-01,865,68,food,5
2023-12-01,872,88,hobby,10
2023-12-01,873,4,food,50
2023-12-01,875,28,books,5
2023-12-01,876,56,hobby,10
2023-12-01,878,4,home,50+
2023-12-01,880,48,hobby,50
2023-12-01,882,12,hobby,5
2023-12-01,883,76,hobby,25
2023-12-01,886,32,home,50+
2023-12-01,892,16,books,5
2023-12-01,900,8,home,25
2023-12-01,907,48,food,5
2023-12-01,916,80,home,50
2023-12-01,920,20,food,5
2023-12-01,922,32,home,50+
2023-12-01,926,56,hobby,50+
2023-12-01,927,36,food,50+
2023-12-01,932,60,books,10
2023-12-01,933,44,books,5
2023-12-01,938,68,food,5
2023-12-01,939,92,food,25
2023-12-01,941,44,books,5
2023-12-01,942,8,food,5
2023-12-01,944,36,books,50+
2023-12-01,955,116,hobby,5
2023-12-01,956,36,home,50+
2023-12-01,958,84,hobby,5
2023-12-01,959,124,food,5
2023-12-01,963,92,books,50+
2023-12-01,964,92,hobby,10
2023-12-01,981,28,hobby,25
2023-12-01,982,24,home,10
2023-12-01,986,44,hobby,25
2023-12-01,988,28,home,50+
2023-12-01,994,56,books,50+
2023-12-01,996,104,food,5
2023-12-01,997,72,food,25
2023-12-01,1003,104,hobby,10
2023-12-01,1006,32,hobby,50
2023-12-01,1008,36,home,50
2023-12-01,1010,100,food,25
2023-12-01,1012,16,hobby,25
2023-12-01,1014,12,food,25
2023-12-01,1015,20,books,10
2023-12-01,1031,92,food,5
2023-12-01,1037,60,food,50
2023-12-01,1039,64,home,25
2023-12-01,1041,20,books,10
2023-12-01,1052,124,hobby,50
2023-12-01,1054,88,hobby,50+
2023-12-01,1060,40,hobby,50
2023-12-01,1061,32,hobby,5
2023-12-01,1070,48,books,25
2023-12-01,1072,20,home,50
2023-12-01,1077,100,books,10
2023-12-01,1085,60,food,50
2023-12-01,1086,52,food,10
2023-12-01,1104,84,home,10
2023-12-01,1107,56,food,50+
2023-12-01,1112,16,home,25
2023-12-01,1114,12,home,5
2023-12-01,1124,68,home,25
2023-12-01,1168,68,food,25
2023-12-01,1187,24,food,25
2023-12-01,1199,28,books,10
2023-12-01,1209,88,hobby,5
2023-12-02,2,16,hobby,25
2023-12-02,3,60,home,50
2023-12-02,5,104,food,50
2023-12-02,6,80,food,5
2023-12-02,8,64,hobby,50+
2023-12-02,10,28,home,25
2023-12-02,13,56,food,25
2023-12-02,14,60,hobby,50
2023-12-02,15,56,food,50
2023-12-02,17,40,home,50
2023-12-02,18,48,food,10
2023-12-02,20,112,food,50
2023-12-02,21,28,hobby,5
2023-12-02,22,72,home,5
2023-12-02,26,64,hobby,25
2023-12-02,31,28,hobby,10
2023-12-02,37,72,food,50
2023-12-02,39,92,hobby,25
2023-12-02,43,124,food,25
2023-12-02,46,60,books,50+
2023-12-02,49,100,hobby,25
2023-12-02,54,76,home,50
2023-12-02,59,88,food,25
2023-12-02,60,56,hobby,25
2023-12-02,64,80,home,10
2023-12-02,66,36,home,10
2023-12-02,72,48,books,5
2023-12-02,75,36,home,5
2023-12-02,78,72,hobby,50+
2023-12-02,81,72,home,50
2023-12-02,84,96,hobby,50+
2023-12-02,85,80,food,5
2023-12-02,86,124,hobby,50
2023-12-02,95,56,books,50+
2023-12-02,98,124,books,50+
2023-12-02,100,92,home,50+
2023-12-02,105,36,hobby,50+
2023-12-02,108,76,home,10
2023-12-02,113,120,food,50
2023-12-02,121,104,hobby,50+
2023-12-02,123,96,books,5
2023-12-02,129,4,hobby,5
2023-12-02,139,36,home,50+
2023-12-02,141,76,books,25
2023-12-02,142,20,food,5
2023-12-02,143,48,hobby,10
2023-12-02,144,164,hobby,50+
2023-12-02,145,64,food,25
2023-12-02,146,44,food,25
2023-12-02,151,8,home,5
2023-12-02,156,68,food,50
2023-12-02,157,72,hobby,50+
2023-12-02,160,72,books,50
2023-12-02,163,80,hobby,5
2023-12-02,166,120,home,50+
2023-12-02,168,132,books,50+
2023-12-02,177,44,hobby,50+
2023-12-02,183,80,food,10
2023-12-02,187,52,home,50+
2023-12-02,188,88,hobby,25
2023-12-02,190,92,hobby,5
2023-12-02,191,36,books,25
2023-12-02,193,84,books,50+
2023-12-02,198,92,home,10
2023-12-02,214,68,food,5
2023-12-02,220,44,food,50+
2023-12-02,222,64,home,50+
2023-12-02,229,32,hobby,10
2023-12-02,239,44,hobby,50
2023-12-02,241,36,books,5
2023-12-02,247,56,books,5
2023-12-02,253,60,hobby,50+
2023-12-02,255,40,food,50+
2023-12-02,257,16,hobby,50
2023-12-02,259,72,food,5
2023-12-02,260,136,food,50
2023-12-02,264,84,hobby,50+
2023-12-02,268,120,home,25
2023-12-02,270,128,hobby,10
2023-12-02,272,44,food,10
2023-12-02,273,40,food,10
2023-12-02,274,72,food,10
2023-12-02,275,4,home,50+
2023-12-02,276,24,home,5
2023-12-02,277,60,food,25
2023-12-02,279,64,food,25
2023-12-02,286,4,hobby,10
2023-12-02,288,40,food,10
2023-12-02,292,80,hobby,10
2023-12-02,293,12,books,25
2023-12-02,296,84,books,50
2023-12-02,298,16,hobby,50+
2023-12-02,300,32,food,50+
2023-12-02,301,32,books,25
2023-12-02,302,52,home,50
2023-12-02,303,48,hobby,50
2023-12-02,304,44,hobby,25
2023-12-02,305,92,food,5
2023-12-02,309,60,hobby,10
2023-12-02,310,4,home,50
2023-12-02,315,20,hobby,5
2023-12-02,318,92,books,50+
2023-12-02,322,124,books,10
2023-12-02,323,72,books,25
2023-12-02,328,64,food,25
2023-12-02,329,16,hobby,5
2023-12-02,332,24,home,10
2023-12-02,334,60,books,5
2023-12-02,335,84,books,10
2023-12-02,336,72,food,5
2023-12-02,338,24,books,10
2023-12-02,339,48,food,5
2023-12-02,345,52,hobby,50+
2023-12-02,348,36,hobby,10
2023-12-02,349,36,food,50+
2023-12-02,350,100,books,5
2023-12-02,351,52,food,50+
2023-12-02,354,64,food,5
2023-12-02,356,16,food,50+
2023-12-02,360,28,food,10
2023-12-02,364,112,books,10
2023-12-02,366,88,home,25
2023-12-02,369,72,food,10
2023-12-02,372,60,hobby,50+
2023-12-02,373,128,books,25
2023-12-02,376,44,hobby,25
2023-12-02,386,144,hobby,10
2023-12-02,392,32,food,10
2023-12-02,396,80,books,50
2023-12-02,397,92,home,50+
2023-12-02,401,36,home,25
2023-12-02,404,32,books,10
2023-12-02,407,44,hobby,25
2023-12-02,416,40,home,25
2023-12-02,419,92,food,25
2023-12-02,422,92,food,25
2023-12-02,425,48,home,5
2023-12-02,427,48,home,10
2023-12-02,434,32,food,50
2023-12-02,436,40,hobby,50+
2023-12-02,439,116,books,50
2023-12-02,443,68,home,10
2023-12-02,445,20,food,5
2023-12-02,447,88,books,25
2023-12-02,450,24,food,10
2023-12-02,451,56,food,25
2023-12-02,452,64,hobby,10
2023-12-02,454,80,books,50+
2023-12-02,455,20,hobby,25
2023-12-02,462,32,hobby,50+
2023-12-02,463,88,home,25
2023-12-02,464,36,food,10
2023-12-02,468,60,hobby,50
2023-12-02,470,92,hobby,50+
2023-12-02,471,20,books,10
2023-12-02,479,124,books,50
2023-12-02,483,96,food,5
2023-12-02,486,76,food,5
2023-12-02,488,28,food,5
2023-12-02,492,56,food,5
2023-12-02,493,40,home,25
2023-12-02,495,52,books,25
2023-12-02,502,24,home,10
2023-12-02,504,68,hobby,25
2023-12-02,505,84,hobby,50
2023-12-02,507,12,food,10
2023-12-02,513,72,hobby,5
2023-12-02,515,72,books,25
2023-12-02,522,40,home,10
2023-12-02,526,52,food,5
2023-12-02,533,48,books,10
2023-12-02,538,16,hobby,5
2023-12-02,539,76,hobby,50+
